input,output,modulus,operation
( 0 * 6 ) % 10,0,10,addition
( 12 * 78 ) % 10,6,10,addition
( 73 + 73 ) % 10,6,10,addition
( 91 + 46 ) % 10,7,10,addition
( 35 + 30 ) % 10,5,10,addition
( 96 + 68 ) % 10,4,10,addition
( 47 + 93 ) % 10,0,10,addition
( 87 * 12 ) % 10,4,10,addition
( 22 + 74 ) % 10,6,10,addition
( 30 + 91 ) % 10,1,10,addition
( 17 + 47 ) % 10,4,10,addition
( 64 + 72 ) % 10,6,10,addition
( 91 + 89 ) % 10,0,10,addition
( 60 * 26 ) % 10,0,10,addition
( 31 * 20 ) % 10,0,10,addition
( 48 + 29 ) % 10,7,10,addition
( 83 + 13 ) % 10,6,10,addition
( 15 + 53 ) % 10,8,10,addition
( 41 + 15 ) % 10,6,10,addition
( 1 + 44 ) % 10,5,10,addition
( 90 * 96 ) % 10,0,10,addition
( 9 * 21 ) % 10,9,10,addition
( 25 + 46 ) % 10,1,10,addition
( 65 * 1 ) % 10,5,10,addition
( 0 * 53 ) % 10,0,10,addition
( 32 + 96 ) % 10,8,10,addition
( 83 * 42 ) % 10,6,10,addition
( 89 + 69 ) % 10,8,10,addition
( 63 * 19 ) % 10,7,10,addition
( 70 + 40 ) % 10,0,10,addition
( 80 * 14 ) % 10,0,10,addition
( 59 + 3 ) % 10,2,10,addition
( 62 + 78 ) % 10,0,10,addition
( 65 * 7 ) % 10,5,10,addition
( 7 * 97 ) % 10,9,10,addition
( 35 * 80 ) % 10,0,10,addition
( 17 * 93 ) % 10,1,10,addition
( 9 * 73 ) % 10,7,10,addition
( 20 + 57 ) % 10,7,10,addition
( 53 * 48 ) % 10,4,10,addition
( 63 + 19 ) % 10,2,10,addition
( 9 + 17 ) % 10,6,10,addition
( 14 + 64 ) % 10,8,10,addition
( 53 + 70 ) % 10,3,10,addition
( 6 + 19 ) % 10,5,10,addition
( 79 + 88 ) % 10,7,10,addition
( 42 * 68 ) % 10,6,10,addition
( 35 * 78 ) % 10,0,10,addition
( 29 * 8 ) % 10,2,10,addition
( 28 + 95 ) % 10,3,10,addition
( 5 * 67 ) % 10,5,10,addition
( 14 + 44 ) % 10,8,10,addition
( 72 + 28 ) % 10,0,10,addition
( 94 * 4 ) % 10,6,10,addition
( 92 * 77 ) % 10,4,10,addition
( 87 * 5 ) % 10,5,10,addition
( 9 + 40 ) % 10,9,10,addition
( 22 * 88 ) % 10,6,10,addition
( 15 * 54 ) % 10,0,10,addition
( 84 + 40 ) % 10,4,10,addition
( 0 * 97 ) % 10,0,10,addition
( 44 * 30 ) % 10,0,10,addition
( 45 * 37 ) % 10,5,10,addition
( 62 * 97 ) % 10,4,10,addition
( 30 * 90 ) % 10,0,10,addition
( 44 + 62 ) % 10,6,10,addition
( 72 * 73 ) % 10,6,10,addition
( 23 + 75 ) % 10,8,10,addition
( 94 + 80 ) % 10,4,10,addition
( 96 + 2 ) % 10,8,10,addition
( 45 * 65 ) % 10,5,10,addition
( 62 + 32 ) % 10,4,10,addition
( 15 * 6 ) % 10,0,10,addition
( 60 * 63 ) % 10,0,10,addition
( 55 * 92 ) % 10,0,10,addition
( 26 + 13 ) % 10,9,10,addition
( 77 * 94 ) % 10,8,10,addition
( 22 * 67 ) % 10,4,10,addition
( 63 * 40 ) % 10,0,10,addition
( 44 + 21 ) % 10,5,10,addition
( 41 * 24 ) % 10,4,10,addition
( 32 * 37 ) % 10,4,10,addition
( 72 * 67 ) % 10,4,10,addition
( 58 + 64 ) % 10,2,10,addition
( 74 + 24 ) % 10,8,10,addition
( 49 * 28 ) % 10,2,10,addition
( 94 + 1 ) % 10,5,10,addition
( 91 + 88 ) % 10,9,10,addition
( 75 + 38 ) % 10,3,10,addition
( 9 * 80 ) % 10,0,10,addition
( 94 + 12 ) % 10,6,10,addition
( 54 + 85 ) % 10,9,10,addition
( 15 + 15 ) % 10,0,10,addition
( 90 + 97 ) % 10,7,10,addition
( 62 + 17 ) % 10,9,10,addition
( 55 * 55 ) % 10,5,10,addition
( 86 + 90 ) % 10,6,10,addition
( 47 * 31 ) % 10,7,10,addition
( 79 * 0 ) % 10,0,10,addition
( 42 * 39 ) % 10,8,10,addition
( 66 + 53 ) % 10,9,10,addition
( 33 + 46 ) % 10,9,10,addition
( 81 * 65 ) % 10,5,10,addition
( 16 + 22 ) % 10,8,10,addition
( 1 * 27 ) % 10,7,10,addition
( 2 * 78 ) % 10,6,10,addition
( 19 * 98 ) % 10,2,10,addition
( 54 + 73 ) % 10,7,10,addition
( 89 + 6 ) % 10,5,10,addition
( 66 + 41 ) % 10,7,10,addition
( 85 + 34 ) % 10,9,10,addition
( 13 * 46 ) % 10,8,10,addition
( 3 * 59 ) % 10,7,10,addition
( 74 * 90 ) % 10,0,10,addition
( 42 + 14 ) % 10,6,10,addition
( 24 * 31 ) % 10,4,10,addition
( 27 + 35 ) % 10,2,10,addition
( 88 + 0 ) % 10,8,10,addition
( 5 * 40 ) % 10,0,10,addition
( 58 * 71 ) % 10,8,10,addition
( 23 + 42 ) % 10,5,10,addition
( 67 * 21 ) % 10,7,10,addition
( 45 * 21 ) % 10,5,10,addition
( 30 + 50 ) % 10,0,10,addition
( 35 + 74 ) % 10,9,10,addition
( 43 * 9 ) % 10,7,10,addition
( 72 * 63 ) % 10,6,10,addition
( 96 * 54 ) % 10,4,10,addition
( 83 * 8 ) % 10,4,10,addition
( 77 * 38 ) % 10,6,10,addition
( 4 + 88 ) % 10,2,10,addition
( 23 * 42 ) % 10,6,10,addition
( 41 * 54 ) % 10,4,10,addition
( 48 * 77 ) % 10,6,10,addition
( 33 * 7 ) % 10,1,10,addition
( 86 + 45 ) % 10,1,10,addition
( 24 + 25 ) % 10,9,10,addition
( 13 * 60 ) % 10,0,10,addition
( 20 * 60 ) % 10,0,10,addition
( 30 + 89 ) % 10,9,10,addition
( 54 + 9 ) % 10,3,10,addition
( 36 * 5 ) % 10,0,10,addition
( 99 + 89 ) % 10,8,10,addition
( 93 + 55 ) % 10,8,10,addition
( 16 * 81 ) % 10,6,10,addition
( 81 + 68 ) % 10,9,10,addition
( 84 + 6 ) % 10,0,10,addition
( 4 + 65 ) % 10,9,10,addition
( 77 * 73 ) % 10,1,10,addition
( 84 + 62 ) % 10,6,10,addition
( 93 + 95 ) % 10,8,10,addition
( 61 + 75 ) % 10,6,10,addition
( 27 * 16 ) % 10,2,10,addition
( 45 * 64 ) % 10,0,10,addition
( 46 * 28 ) % 10,8,10,addition
( 67 + 50 ) % 10,7,10,addition
( 93 + 57 ) % 10,0,10,addition
( 89 * 28 ) % 10,2,10,addition
( 61 + 90 ) % 10,1,10,addition
( 88 * 74 ) % 10,2,10,addition
( 89 * 87 ) % 10,3,10,addition
( 81 + 19 ) % 10,0,10,addition
( 9 + 41 ) % 10,0,10,addition
( 48 + 30 ) % 10,8,10,addition
( 53 * 66 ) % 10,8,10,addition
( 48 * 92 ) % 10,6,10,addition
( 80 * 74 ) % 10,0,10,addition
( 39 * 62 ) % 10,8,10,addition
( 9 * 83 ) % 10,7,10,addition
( 98 * 10 ) % 10,0,10,addition
( 34 * 50 ) % 10,0,10,addition
( 91 + 87 ) % 10,8,10,addition
( 72 * 47 ) % 10,4,10,addition
( 49 + 10 ) % 10,9,10,addition
( 50 + 37 ) % 10,7,10,addition
( 14 * 65 ) % 10,0,10,addition
( 41 + 43 ) % 10,4,10,addition
( 49 + 92 ) % 10,1,10,addition
( 7 * 47 ) % 10,9,10,addition
( 56 + 7 ) % 10,3,10,addition
( 21 + 13 ) % 10,4,10,addition
( 46 * 8 ) % 10,8,10,addition
( 55 * 89 ) % 10,5,10,addition
( 29 + 29 ) % 10,8,10,addition
( 78 + 38 ) % 10,6,10,addition
( 53 * 33 ) % 10,9,10,addition
( 54 + 83 ) % 10,7,10,addition
( 3 + 34 ) % 10,7,10,addition
( 65 + 38 ) % 10,3,10,addition
( 61 * 33 ) % 10,3,10,addition
( 6 * 48 ) % 10,8,10,addition
( 62 + 39 ) % 10,1,10,addition
( 26 * 49 ) % 10,4,10,addition
( 65 * 84 ) % 10,0,10,addition
( 17 + 67 ) % 10,4,10,addition
( 67 * 55 ) % 10,5,10,addition
( 29 * 54 ) % 10,6,10,addition
( 35 + 22 ) % 10,7,10,addition
( 89 + 55 ) % 10,4,10,addition
( 75 * 15 ) % 10,5,10,addition
( 66 * 20 ) % 10,0,10,addition
( 51 + 77 ) % 10,8,10,addition
( 12 + 74 ) % 10,6,10,addition
( 72 * 15 ) % 10,0,10,addition
( 13 * 28 ) % 10,4,10,addition
( 13 * 21 ) % 10,3,10,addition
( 94 * 24 ) % 10,6,10,addition
( 40 * 44 ) % 10,0,10,addition
( 55 + 66 ) % 10,1,10,addition
( 64 + 55 ) % 10,9,10,addition
( 63 * 17 ) % 10,1,10,addition
( 61 * 89 ) % 10,9,10,addition
( 64 * 46 ) % 10,4,10,addition
( 4 * 49 ) % 10,6,10,addition
( 6 * 14 ) % 10,4,10,addition
( 47 + 47 ) % 10,4,10,addition
( 26 + 81 ) % 10,7,10,addition
( 49 * 2 ) % 10,8,10,addition
( 20 * 44 ) % 10,0,10,addition
( 79 + 43 ) % 10,2,10,addition
( 30 * 34 ) % 10,0,10,addition
( 27 + 16 ) % 10,3,10,addition
( 48 + 12 ) % 10,0,10,addition
( 56 + 32 ) % 10,8,10,addition
( 30 + 67 ) % 10,7,10,addition
( 37 + 46 ) % 10,3,10,addition
( 3 * 3 ) % 10,9,10,addition
( 89 + 84 ) % 10,3,10,addition
( 37 + 49 ) % 10,6,10,addition
( 96 + 84 ) % 10,0,10,addition
( 72 * 5 ) % 10,0,10,addition
( 93 * 89 ) % 10,7,10,addition
( 19 * 25 ) % 10,5,10,addition
( 15 + 24 ) % 10,9,10,addition
( 12 + 39 ) % 10,1,10,addition
( 91 + 62 ) % 10,3,10,addition
( 19 + 4 ) % 10,3,10,addition
( 19 * 14 ) % 10,6,10,addition
( 28 * 68 ) % 10,4,10,addition
( 53 + 32 ) % 10,5,10,addition
( 76 * 40 ) % 10,0,10,addition
( 67 * 29 ) % 10,3,10,addition
( 62 + 92 ) % 10,4,10,addition
( 10 * 39 ) % 10,0,10,addition
( 76 + 64 ) % 10,0,10,addition
( 2 * 12 ) % 10,4,10,addition
( 5 * 28 ) % 10,0,10,addition
( 20 * 18 ) % 10,0,10,addition
( 45 + 10 ) % 10,5,10,addition
( 96 * 27 ) % 10,2,10,addition
( 29 * 40 ) % 10,0,10,addition
( 27 + 90 ) % 10,7,10,addition
( 41 + 88 ) % 10,9,10,addition
( 38 + 27 ) % 10,5,10,addition
( 37 * 42 ) % 10,4,10,addition
( 80 * 95 ) % 10,0,10,addition
( 78 + 82 ) % 10,0,10,addition
( 28 + 64 ) % 10,2,10,addition
( 99 * 92 ) % 10,8,10,addition
( 2 + 64 ) % 10,6,10,addition
( 30 * 92 ) % 10,0,10,addition
( 25 * 68 ) % 10,0,10,addition
( 31 + 14 ) % 10,5,10,addition
( 54 + 11 ) % 10,5,10,addition
( 46 * 51 ) % 10,6,10,addition
( 21 + 70 ) % 10,1,10,addition
( 47 * 37 ) % 10,9,10,addition
( 52 * 69 ) % 10,8,10,addition
( 92 + 66 ) % 10,8,10,addition
( 47 * 86 ) % 10,2,10,addition
( 90 * 29 ) % 10,0,10,addition
( 45 + 99 ) % 10,4,10,addition
( 19 * 67 ) % 10,3,10,addition
( 13 + 50 ) % 10,3,10,addition
( 97 * 7 ) % 10,9,10,addition
( 79 + 20 ) % 10,9,10,addition
( 35 * 25 ) % 10,5,10,addition
( 6 + 87 ) % 10,3,10,addition
( 53 + 73 ) % 10,6,10,addition
( 35 * 67 ) % 10,5,10,addition
( 46 + 81 ) % 10,7,10,addition
( 74 + 90 ) % 10,4,10,addition
( 36 + 1 ) % 10,7,10,addition
( 69 + 45 ) % 10,4,10,addition
( 47 + 86 ) % 10,3,10,addition
( 9 * 94 ) % 10,6,10,addition
( 4 + 12 ) % 10,6,10,addition
( 80 + 0 ) % 10,0,10,addition
( 73 + 30 ) % 10,3,10,addition
( 3 + 37 ) % 10,0,10,addition
( 75 + 77 ) % 10,2,10,addition
( 2 + 10 ) % 10,2,10,addition
( 82 + 34 ) % 10,6,10,addition
( 49 * 81 ) % 10,9,10,addition
( 61 + 12 ) % 10,3,10,addition
( 42 + 30 ) % 10,2,10,addition
( 36 * 42 ) % 10,2,10,addition
( 17 + 14 ) % 10,1,10,addition
( 67 + 67 ) % 10,4,10,addition
( 75 + 40 ) % 10,5,10,addition
( 84 * 56 ) % 10,4,10,addition
( 82 * 83 ) % 10,6,10,addition
( 98 + 86 ) % 10,4,10,addition
( 1 * 77 ) % 10,7,10,addition
( 71 + 91 ) % 10,2,10,addition
( 56 + 95 ) % 10,1,10,addition
( 8 + 26 ) % 10,4,10,addition
( 56 * 99 ) % 10,4,10,addition
( 72 * 11 ) % 10,2,10,addition
( 41 * 35 ) % 10,5,10,addition
( 27 * 33 ) % 10,1,10,addition
( 38 * 94 ) % 10,2,10,addition
( 46 * 24 ) % 10,4,10,addition
( 0 * 59 ) % 10,0,10,addition
( 11 * 45 ) % 10,5,10,addition
( 23 * 25 ) % 10,5,10,addition
( 28 + 99 ) % 10,7,10,addition
( 92 * 95 ) % 10,0,10,addition
( 87 + 58 ) % 10,5,10,addition
( 46 + 0 ) % 10,6,10,addition
( 76 * 73 ) % 10,8,10,addition
( 20 * 69 ) % 10,0,10,addition
( 8 + 42 ) % 10,0,10,addition
( 74 + 45 ) % 10,9,10,addition
( 86 * 77 ) % 10,2,10,addition
( 28 + 22 ) % 10,0,10,addition
( 62 * 3 ) % 10,6,10,addition
( 81 * 12 ) % 10,2,10,addition
( 40 * 6 ) % 10,0,10,addition
( 62 * 43 ) % 10,6,10,addition
( 51 + 88 ) % 10,9,10,addition
( 27 + 31 ) % 10,8,10,addition
( 6 * 42 ) % 10,2,10,addition
( 38 + 11 ) % 10,9,10,addition
( 15 + 96 ) % 10,1,10,addition
( 44 * 33 ) % 10,2,10,addition
( 20 + 23 ) % 10,3,10,addition
( 65 + 85 ) % 10,0,10,addition
( 39 + 62 ) % 10,1,10,addition
( 62 * 99 ) % 10,8,10,addition
( 96 + 18 ) % 10,4,10,addition
( 30 + 16 ) % 10,6,10,addition
( 4 + 79 ) % 10,3,10,addition
( 89 * 48 ) % 10,2,10,addition
( 76 * 37 ) % 10,2,10,addition
( 0 * 8 ) % 10,0,10,addition
( 35 * 65 ) % 10,5,10,addition
( 9 + 32 ) % 10,1,10,addition
( 2 + 19 ) % 10,1,10,addition
( 88 + 72 ) % 10,0,10,addition
( 26 * 68 ) % 10,8,10,addition
( 70 * 78 ) % 10,0,10,addition
( 90 + 13 ) % 10,3,10,addition
( 44 * 83 ) % 10,2,10,addition
( 83 * 7 ) % 10,1,10,addition
( 83 * 4 ) % 10,2,10,addition
( 38 * 73 ) % 10,4,10,addition
( 7 * 48 ) % 10,6,10,addition
( 60 + 41 ) % 10,1,10,addition
( 53 * 82 ) % 10,6,10,addition
( 47 * 41 ) % 10,7,10,addition
( 84 + 20 ) % 10,4,10,addition
( 84 + 19 ) % 10,3,10,addition
( 0 * 70 ) % 10,0,10,addition
( 81 * 16 ) % 10,6,10,addition
( 56 + 97 ) % 10,3,10,addition
( 80 + 45 ) % 10,5,10,addition
( 54 * 49 ) % 10,6,10,addition
( 94 + 25 ) % 10,9,10,addition
( 20 * 20 ) % 10,0,10,addition
( 58 + 85 ) % 10,3,10,addition
( 0 * 3 ) % 10,0,10,addition
( 75 + 88 ) % 10,3,10,addition
( 45 + 4 ) % 10,9,10,addition
( 58 + 18 ) % 10,6,10,addition
( 48 * 69 ) % 10,2,10,addition
( 1 * 35 ) % 10,5,10,addition
( 22 * 47 ) % 10,4,10,addition
( 9 + 78 ) % 10,7,10,addition
( 45 + 74 ) % 10,9,10,addition
( 46 + 97 ) % 10,3,10,addition
( 10 * 81 ) % 10,0,10,addition
( 25 * 82 ) % 10,0,10,addition
( 71 + 81 ) % 10,2,10,addition
( 82 + 91 ) % 10,3,10,addition
( 79 + 11 ) % 10,0,10,addition
( 97 + 65 ) % 10,2,10,addition
( 81 * 57 ) % 10,7,10,addition
( 39 + 55 ) % 10,4,10,addition
( 2 + 50 ) % 10,2,10,addition
( 80 * 20 ) % 10,0,10,addition
( 9 + 56 ) % 10,5,10,addition
( 1 + 94 ) % 10,5,10,addition
( 36 + 98 ) % 10,4,10,addition
( 46 + 42 ) % 10,8,10,addition
( 47 + 46 ) % 10,3,10,addition
( 73 + 77 ) % 10,0,10,addition
( 9 * 7 ) % 10,3,10,addition
( 54 * 8 ) % 10,2,10,addition
( 93 * 21 ) % 10,3,10,addition
( 5 + 37 ) % 10,2,10,addition
( 86 + 84 ) % 10,0,10,addition
( 71 + 29 ) % 10,0,10,addition
( 57 * 98 ) % 10,6,10,addition
( 51 + 28 ) % 10,9,10,addition
( 28 * 27 ) % 10,6,10,addition
( 83 + 99 ) % 10,2,10,addition
( 30 + 57 ) % 10,7,10,addition
( 83 + 47 ) % 10,0,10,addition
( 76 * 70 ) % 10,0,10,addition
( 76 + 23 ) % 10,9,10,addition
( 70 + 98 ) % 10,8,10,addition
( 47 + 75 ) % 10,2,10,addition
( 14 + 81 ) % 10,5,10,addition
( 43 + 10 ) % 10,3,10,addition
( 27 * 15 ) % 10,5,10,addition
( 44 + 1 ) % 10,5,10,addition
( 23 + 71 ) % 10,4,10,addition
( 99 * 59 ) % 10,1,10,addition
( 43 + 54 ) % 10,7,10,addition
( 9 * 91 ) % 10,9,10,addition
( 46 + 64 ) % 10,0,10,addition
( 77 + 8 ) % 10,5,10,addition
( 62 * 11 ) % 10,2,10,addition
( 57 + 63 ) % 10,0,10,addition
( 83 * 91 ) % 10,3,10,addition
( 72 * 99 ) % 10,8,10,addition
( 56 * 33 ) % 10,8,10,addition
( 68 * 7 ) % 10,6,10,addition
( 81 + 76 ) % 10,7,10,addition
( 10 * 55 ) % 10,0,10,addition
( 73 + 28 ) % 10,1,10,addition
( 12 + 18 ) % 10,0,10,addition
( 91 + 15 ) % 10,6,10,addition
( 90 + 26 ) % 10,6,10,addition
( 76 + 11 ) % 10,7,10,addition
( 20 * 22 ) % 10,0,10,addition
( 2 + 80 ) % 10,2,10,addition
( 86 + 93 ) % 10,9,10,addition
( 49 * 47 ) % 10,3,10,addition
( 86 * 30 ) % 10,0,10,addition
( 49 + 28 ) % 10,7,10,addition
( 44 + 9 ) % 10,3,10,addition
( 49 * 91 ) % 10,9,10,addition
( 53 * 35 ) % 10,5,10,addition
( 28 * 94 ) % 10,2,10,addition
( 82 + 64 ) % 10,6,10,addition
( 7 + 58 ) % 10,5,10,addition
( 67 + 83 ) % 10,0,10,addition
( 25 + 37 ) % 10,2,10,addition
( 19 * 91 ) % 10,9,10,addition
( 39 * 24 ) % 10,6,10,addition
( 88 * 94 ) % 10,2,10,addition
( 61 * 31 ) % 10,1,10,addition
( 42 * 66 ) % 10,2,10,addition
( 17 + 95 ) % 10,2,10,addition
( 45 * 31 ) % 10,5,10,addition
( 20 * 94 ) % 10,0,10,addition
( 7 + 49 ) % 10,6,10,addition
( 28 + 73 ) % 10,1,10,addition
( 92 * 88 ) % 10,6,10,addition
( 33 * 96 ) % 10,8,10,addition
( 46 * 94 ) % 10,4,10,addition
( 8 + 59 ) % 10,7,10,addition
( 57 + 82 ) % 10,9,10,addition
( 14 * 60 ) % 10,0,10,addition
( 43 * 39 ) % 10,7,10,addition
( 66 + 28 ) % 10,4,10,addition
( 7 + 12 ) % 10,9,10,addition
( 47 * 57 ) % 10,9,10,addition
( 26 * 52 ) % 10,2,10,addition
( 6 + 26 ) % 10,2,10,addition
( 53 * 31 ) % 10,3,10,addition
( 18 + 75 ) % 10,3,10,addition
( 95 + 24 ) % 10,9,10,addition
( 70 + 46 ) % 10,6,10,addition
( 90 + 82 ) % 10,2,10,addition
( 2 + 2 ) % 10,4,10,addition
( 80 + 58 ) % 10,8,10,addition
( 65 * 38 ) % 10,0,10,addition
( 9 * 55 ) % 10,5,10,addition
( 4 + 30 ) % 10,4,10,addition
( 35 * 21 ) % 10,5,10,addition
( 6 * 0 ) % 10,0,10,addition
( 70 + 37 ) % 10,7,10,addition
( 32 * 55 ) % 10,0,10,addition
( 63 + 57 ) % 10,0,10,addition
( 94 * 70 ) % 10,0,10,addition
( 82 * 91 ) % 10,2,10,addition
( 45 * 84 ) % 10,0,10,addition
( 14 * 89 ) % 10,6,10,addition
( 80 * 45 ) % 10,0,10,addition
( 49 * 49 ) % 10,1,10,addition
( 79 + 8 ) % 10,7,10,addition
( 37 + 65 ) % 10,2,10,addition
( 52 + 20 ) % 10,2,10,addition
( 75 * 63 ) % 10,5,10,addition
( 92 + 42 ) % 10,4,10,addition
( 23 + 63 ) % 10,6,10,addition
( 55 * 71 ) % 10,5,10,addition
( 96 * 47 ) % 10,2,10,addition
( 1 * 23 ) % 10,3,10,addition
( 56 + 40 ) % 10,6,10,addition
( 2 + 75 ) % 10,7,10,addition
( 5 * 71 ) % 10,5,10,addition
( 84 + 47 ) % 10,1,10,addition
( 67 * 15 ) % 10,5,10,addition
( 28 * 36 ) % 10,8,10,addition
( 71 * 22 ) % 10,2,10,addition
( 11 * 65 ) % 10,5,10,addition
( 1 + 19 ) % 10,0,10,addition
( 50 + 47 ) % 10,7,10,addition
( 20 * 17 ) % 10,0,10,addition
( 73 * 87 ) % 10,1,10,addition
( 19 + 57 ) % 10,6,10,addition
( 86 * 7 ) % 10,2,10,addition
( 71 * 98 ) % 10,8,10,addition
( 99 + 87 ) % 10,6,10,addition
( 11 * 23 ) % 10,3,10,addition
( 14 * 22 ) % 10,8,10,addition
( 55 * 88 ) % 10,0,10,addition
( 23 + 68 ) % 10,1,10,addition
( 43 * 23 ) % 10,9,10,addition
( 27 + 21 ) % 10,8,10,addition
( 92 * 85 ) % 10,0,10,addition
( 68 * 52 ) % 10,6,10,addition
( 12 + 63 ) % 10,5,10,addition
( 48 + 37 ) % 10,5,10,addition
( 64 * 4 ) % 10,6,10,addition
( 47 * 38 ) % 10,6,10,addition
( 31 * 3 ) % 10,3,10,addition
( 82 + 47 ) % 10,9,10,addition
( 15 * 66 ) % 10,0,10,addition
( 84 * 2 ) % 10,8,10,addition
( 21 + 12 ) % 10,3,10,addition
( 35 * 63 ) % 10,5,10,addition
( 56 * 27 ) % 10,2,10,addition
( 97 * 24 ) % 10,8,10,addition
( 85 + 30 ) % 10,5,10,addition
( 43 * 68 ) % 10,4,10,addition
( 73 * 56 ) % 10,8,10,addition
( 17 * 16 ) % 10,2,10,addition
( 3 + 40 ) % 10,3,10,addition
( 49 * 82 ) % 10,8,10,addition
( 78 * 83 ) % 10,4,10,addition
( 19 * 16 ) % 10,4,10,addition
( 9 * 58 ) % 10,2,10,addition
( 69 * 5 ) % 10,5,10,addition
( 94 + 13 ) % 10,7,10,addition
( 13 + 16 ) % 10,9,10,addition
( 69 * 15 ) % 10,5,10,addition
( 78 * 99 ) % 10,2,10,addition
( 35 * 2 ) % 10,0,10,addition
( 7 + 88 ) % 10,5,10,addition
( 36 * 35 ) % 10,0,10,addition
( 91 * 5 ) % 10,5,10,addition
( 89 * 92 ) % 10,8,10,addition
( 5 * 18 ) % 10,0,10,addition
( 6 * 30 ) % 10,0,10,addition
( 94 + 48 ) % 10,2,10,addition
( 36 * 25 ) % 10,0,10,addition
( 50 * 55 ) % 10,0,10,addition
( 14 + 29 ) % 10,3,10,addition
( 97 + 48 ) % 10,5,10,addition
( 66 + 32 ) % 10,8,10,addition
( 30 * 36 ) % 10,0,10,addition
( 65 + 63 ) % 10,8,10,addition
( 5 * 72 ) % 10,0,10,addition
( 61 * 99 ) % 10,9,10,addition
( 56 + 6 ) % 10,2,10,addition
( 67 + 46 ) % 10,3,10,addition
( 0 + 56 ) % 10,6,10,addition
( 64 + 68 ) % 10,2,10,addition
( 98 + 95 ) % 10,3,10,addition
( 78 * 62 ) % 10,6,10,addition
( 69 * 27 ) % 10,3,10,addition
( 41 + 66 ) % 10,7,10,addition
( 96 * 45 ) % 10,0,10,addition
( 52 * 70 ) % 10,0,10,addition
( 24 * 48 ) % 10,2,10,addition
( 9 + 3 ) % 10,2,10,addition
( 98 + 87 ) % 10,5,10,addition
( 54 * 61 ) % 10,4,10,addition
( 27 * 22 ) % 10,4,10,addition
( 60 + 13 ) % 10,3,10,addition
( 90 * 99 ) % 10,0,10,addition
( 17 + 80 ) % 10,7,10,addition
( 4 + 33 ) % 10,7,10,addition
( 23 * 29 ) % 10,7,10,addition
( 34 + 49 ) % 10,3,10,addition
( 59 * 32 ) % 10,8,10,addition
( 24 * 66 ) % 10,4,10,addition
( 52 + 14 ) % 10,6,10,addition
( 20 * 90 ) % 10,0,10,addition
( 66 * 58 ) % 10,8,10,addition
( 3 + 77 ) % 10,0,10,addition
( 52 + 29 ) % 10,1,10,addition
( 11 * 0 ) % 10,0,10,addition
( 53 * 34 ) % 10,2,10,addition
( 47 * 59 ) % 10,3,10,addition
( 79 * 52 ) % 10,8,10,addition
( 99 + 5 ) % 10,4,10,addition
( 46 + 48 ) % 10,4,10,addition
( 47 * 80 ) % 10,0,10,addition
( 59 * 5 ) % 10,5,10,addition
( 16 + 2 ) % 10,8,10,addition
( 52 + 18 ) % 10,0,10,addition
( 80 * 36 ) % 10,0,10,addition
( 5 * 76 ) % 10,0,10,addition
( 73 + 25 ) % 10,8,10,addition
( 61 * 55 ) % 10,5,10,addition
( 69 * 97 ) % 10,3,10,addition
( 16 + 25 ) % 10,1,10,addition
( 19 + 93 ) % 10,2,10,addition
( 66 * 34 ) % 10,4,10,addition
( 67 * 17 ) % 10,9,10,addition
( 85 + 20 ) % 10,5,10,addition
( 36 + 65 ) % 10,1,10,addition
( 58 * 46 ) % 10,8,10,addition
( 76 * 45 ) % 10,0,10,addition
( 13 + 76 ) % 10,9,10,addition
( 53 * 44 ) % 10,2,10,addition
( 1 * 4 ) % 10,4,10,addition
( 18 + 47 ) % 10,5,10,addition
( 10 + 6 ) % 10,6,10,addition
( 66 * 3 ) % 10,8,10,addition
( 90 * 37 ) % 10,0,10,addition
( 0 + 61 ) % 10,1,10,addition
( 86 + 48 ) % 10,4,10,addition
( 41 + 59 ) % 10,0,10,addition
( 21 + 60 ) % 10,1,10,addition
( 19 + 38 ) % 10,7,10,addition
( 26 + 48 ) % 10,4,10,addition
( 60 + 57 ) % 10,7,10,addition
( 20 * 16 ) % 10,0,10,addition
( 9 + 0 ) % 10,9,10,addition
( 60 * 49 ) % 10,0,10,addition
( 9 + 65 ) % 10,4,10,addition
( 67 + 92 ) % 10,9,10,addition
( 59 * 30 ) % 10,0,10,addition
( 56 * 34 ) % 10,4,10,addition
( 26 + 69 ) % 10,5,10,addition
( 63 * 96 ) % 10,8,10,addition
( 56 * 52 ) % 10,2,10,addition
( 40 + 88 ) % 10,8,10,addition
( 14 * 99 ) % 10,6,10,addition
( 48 * 80 ) % 10,0,10,addition
( 60 + 96 ) % 10,6,10,addition
( 37 * 54 ) % 10,8,10,addition
( 43 + 46 ) % 10,9,10,addition
( 76 + 67 ) % 10,3,10,addition
( 78 * 6 ) % 10,8,10,addition
( 25 + 73 ) % 10,8,10,addition
( 77 * 88 ) % 10,6,10,addition
( 89 * 51 ) % 10,9,10,addition
( 41 * 29 ) % 10,9,10,addition
( 19 + 8 ) % 10,7,10,addition
( 38 + 16 ) % 10,4,10,addition
( 90 + 9 ) % 10,9,10,addition
( 3 * 37 ) % 10,1,10,addition
( 33 + 76 ) % 10,9,10,addition
( 33 + 49 ) % 10,2,10,addition
( 74 * 7 ) % 10,8,10,addition
( 90 * 65 ) % 10,0,10,addition
( 24 * 2 ) % 10,8,10,addition
( 49 + 38 ) % 10,7,10,addition
