input,output,modulus,operation
(33 + 90 + 40) % 10,3,10,addition
(58 + 21 * 8) % 10,6,10,addAndMulti
(33 + 7 * 78) % 10,9,10,addAndMulti
(41 + 96 * 10) % 10,1,10,addAndMulti
(23 * 71 * 22) % 10,6,10,multiplication
(26 + 61 * 43) % 10,9,10,addAndMulti
(44 * 60 * 26) % 10,0,10,multiplication
(66 + 24 * 32) % 10,4,10,addAndMulti
(32 + 13 + 2) % 10,7,10,addition
(8 * 39 + 35) % 10,7,10,addAndMulti
(51 * 69 * 52) % 10,8,10,multiplication
(65 + 16 + 91) % 10,2,10,addition
(83 * 92 * 63) % 10,8,10,multiplication
(12 + 41 * 79) % 10,1,10,addAndMulti
(64 + 46 + 77) % 10,7,10,addition
(78 + 31 + 43) % 10,2,10,addition
(35 + 55 * 19) % 10,0,10,addAndMulti
(73 + 73 + 39) % 10,5,10,addition
(64 * 85 * 88) % 10,0,10,multiplication
(62 + 70 + 9) % 10,1,10,addition
(33 * 55 + 28) % 10,3,10,addAndMulti
(86 * 2 * 24) % 10,8,10,multiplication
(58 * 7 * 41) % 10,6,10,multiplication
(80 + 50 * 12) % 10,0,10,addAndMulti
(91 * 45 + 65) % 10,0,10,addAndMulti
(20 * 35 + 50) % 10,0,10,addAndMulti
(93 + 31 + 43) % 10,7,10,addition
(18 * 42 + 86) % 10,2,10,addAndMulti
(23 + 13 * 69) % 10,0,10,addAndMulti
(26 + 33 * 37) % 10,7,10,addAndMulti
(35 * 87 * 31) % 10,5,10,multiplication
(89 * 77 + 60) % 10,3,10,addAndMulti
(52 + 42 + 50) % 10,4,10,addition
(32 + 49 + 53) % 10,4,10,addition
(18 + 95 + 91) % 10,4,10,addition
(95 * 76 + 29) % 10,9,10,addAndMulti
(29 * 30 * 47) % 10,0,10,multiplication
(92 * 69 + 76) % 10,4,10,addAndMulti
(11 * 57 * 66) % 10,2,10,multiplication
(71 + 5 * 6) % 10,1,10,addAndMulti
(15 * 89 + 9) % 10,4,10,addAndMulti
(74 + 72 * 53) % 10,0,10,addAndMulti
(50 * 49 + 73) % 10,3,10,addAndMulti
(42 * 21 * 14) % 10,8,10,multiplication
(97 + 94 + 82) % 10,3,10,addition
(51 + 75 * 16) % 10,1,10,addAndMulti
(87 * 13 * 54) % 10,4,10,multiplication
(77 + 40 + 16) % 10,3,10,addition
(43 * 85 + 8) % 10,3,10,addAndMulti
(30 * 75 + 93) % 10,3,10,addAndMulti
(19 * 60 + 98) % 10,8,10,addAndMulti
(7 + 12 * 37) % 10,1,10,addAndMulti
(30 * 34 * 37) % 10,0,10,multiplication
(43 * 35 * 9) % 10,5,10,multiplication
(5 * 76 * 60) % 10,0,10,multiplication
(29 * 18 * 12) % 10,4,10,multiplication
(96 + 23 * 28) % 10,0,10,addAndMulti
(5 + 93 + 36) % 10,4,10,addition
(76 * 90 + 25) % 10,5,10,addAndMulti
(74 * 35 * 50) % 10,0,10,multiplication
(29 * 53 + 2) % 10,9,10,addAndMulti
(67 * 70 * 38) % 10,0,10,multiplication
(3 + 46 * 61) % 10,9,10,addAndMulti
(94 + 70 * 33) % 10,4,10,addAndMulti
(46 + 14 * 32) % 10,4,10,addAndMulti
(41 * 63 * 81) % 10,3,10,multiplication
(17 * 21 + 28) % 10,5,10,addAndMulti
(53 * 90 * 65) % 10,0,10,multiplication
(26 * 82 + 55) % 10,7,10,addAndMulti
(59 + 71 * 70) % 10,9,10,addAndMulti
(47 * 63 + 6) % 10,7,10,addAndMulti
(0 * 96 + 16) % 10,6,10,addAndMulti
(89 + 96 * 9) % 10,3,10,addAndMulti
(48 + 34 + 90) % 10,2,10,addition
(17 * 43 * 43) % 10,3,10,multiplication
(22 + 72 * 31) % 10,4,10,addAndMulti
(67 * 10 * 93) % 10,0,10,multiplication
(85 * 8 + 74) % 10,4,10,addAndMulti
(0 + 68 * 36) % 10,8,10,addAndMulti
(87 * 27 * 76) % 10,4,10,multiplication
(14 * 12 * 20) % 10,0,10,multiplication
(32 + 51 * 53) % 10,5,10,addAndMulti
(94 * 5 + 90) % 10,0,10,addAndMulti
(18 * 69 * 81) % 10,2,10,multiplication
(86 + 8 * 64) % 10,8,10,addAndMulti
(19 + 59 * 95) % 10,4,10,addAndMulti
(22 + 69 * 33) % 10,9,10,addAndMulti
(96 * 32 + 32) % 10,4,10,addAndMulti
(67 * 74 * 34) % 10,2,10,multiplication
(96 * 4 + 26) % 10,0,10,addAndMulti
(57 * 95 + 69) % 10,4,10,addAndMulti
(29 * 84 + 82) % 10,8,10,addAndMulti
(54 * 27 * 9) % 10,2,10,multiplication
(5 * 2 * 69) % 10,0,10,multiplication
(43 * 82 + 53) % 10,9,10,addAndMulti
(67 * 14 + 85) % 10,3,10,addAndMulti
(25 * 21 * 44) % 10,0,10,multiplication
(85 * 74 * 19) % 10,0,10,multiplication
(26 * 97 + 66) % 10,8,10,addAndMulti
(99 + 69 + 67) % 10,5,10,addition
(12 + 40 + 74) % 10,6,10,addition
(47 + 26 * 20) % 10,7,10,addAndMulti
(33 * 31 * 52) % 10,6,10,multiplication
(61 + 13 * 40) % 10,1,10,addAndMulti
(40 * 93 * 32) % 10,0,10,multiplication
(17 * 30 * 99) % 10,0,10,multiplication
(71 + 56 * 70) % 10,1,10,addAndMulti
(12 + 31 + 68) % 10,1,10,addition
(41 * 89 * 2) % 10,8,10,multiplication
(78 + 14 * 11) % 10,2,10,addAndMulti
(61 * 92 + 30) % 10,2,10,addAndMulti
(72 + 46 * 59) % 10,6,10,addAndMulti
(33 * 13 * 17) % 10,3,10,multiplication
(2 + 29 + 54) % 10,5,10,addition
(65 + 14 + 18) % 10,7,10,addition
(2 + 71 + 12) % 10,5,10,addition
(85 + 15 * 32) % 10,5,10,addAndMulti
(27 + 35 + 23) % 10,5,10,addition
(22 * 54 + 14) % 10,2,10,addAndMulti
(1 * 6 + 50) % 10,6,10,addAndMulti
(96 + 76 * 10) % 10,6,10,addAndMulti
(54 + 22 + 31) % 10,7,10,addition
(91 * 29 + 43) % 10,2,10,addAndMulti
(52 * 39 + 45) % 10,3,10,addAndMulti
(78 * 12 + 14) % 10,0,10,addAndMulti
(88 * 31 + 7) % 10,5,10,addAndMulti
(78 + 50 * 25) % 10,8,10,addAndMulti
(83 * 14 * 13) % 10,6,10,multiplication
(53 * 45 + 48) % 10,3,10,addAndMulti
(51 * 46 + 68) % 10,4,10,addAndMulti
(72 + 16 + 16) % 10,4,10,addition
(49 * 46 + 0) % 10,4,10,addAndMulti
(39 * 94 + 88) % 10,4,10,addAndMulti
(99 * 4 + 33) % 10,9,10,addAndMulti
(19 + 40 * 22) % 10,9,10,addAndMulti
(68 * 72 + 54) % 10,0,10,addAndMulti
(48 + 85 + 56) % 10,9,10,addition
(81 + 8 + 50) % 10,9,10,addition
(30 * 39 * 59) % 10,0,10,multiplication
(75 * 31 * 94) % 10,0,10,multiplication
(96 * 45 * 7) % 10,0,10,multiplication
(34 + 87 + 52) % 10,3,10,addition
(37 + 60 * 73) % 10,7,10,addAndMulti
(40 * 39 * 56) % 10,0,10,multiplication
(92 + 30 * 74) % 10,2,10,addAndMulti
(53 * 62 + 61) % 10,7,10,addAndMulti
(52 * 41 + 72) % 10,4,10,addAndMulti
(23 * 84 + 54) % 10,6,10,addAndMulti
(94 * 4 * 63) % 10,8,10,multiplication
(40 + 50 + 95) % 10,5,10,addition
(16 + 43 + 67) % 10,6,10,addition
(68 + 83 * 90) % 10,8,10,addAndMulti
(75 + 62 + 89) % 10,6,10,addition
(59 * 64 + 45) % 10,1,10,addAndMulti
(44 * 2 * 94) % 10,2,10,multiplication
(69 * 41 + 54) % 10,3,10,addAndMulti
(54 + 26 * 59) % 10,8,10,addAndMulti
(4 * 26 * 21) % 10,4,10,multiplication
(56 + 79 * 51) % 10,5,10,addAndMulti
(44 + 75 * 59) % 10,9,10,addAndMulti
(73 * 87 + 58) % 10,9,10,addAndMulti
(31 * 19 * 25) % 10,5,10,multiplication
(7 * 40 + 72) % 10,2,10,addAndMulti
(34 + 13 + 49) % 10,6,10,addition
(2 + 55 * 16) % 10,2,10,addAndMulti
(28 * 84 + 26) % 10,8,10,addAndMulti
(4 * 94 * 76) % 10,6,10,multiplication
(8 * 66 * 22) % 10,6,10,multiplication
(40 * 61 + 92) % 10,2,10,addAndMulti
(15 + 44 * 8) % 10,7,10,addAndMulti
(40 + 61 * 87) % 10,7,10,addAndMulti
(10 + 7 * 62) % 10,4,10,addAndMulti
(75 * 72 * 45) % 10,0,10,multiplication
(98 * 63 * 52) % 10,8,10,multiplication
(4 + 48 + 43) % 10,5,10,addition
(94 + 80 + 50) % 10,4,10,addition
(15 * 7 * 74) % 10,0,10,multiplication
(73 * 10 * 29) % 10,0,10,multiplication
(14 + 44 + 83) % 10,1,10,addition
(87 * 50 * 72) % 10,0,10,multiplication
(89 * 28 + 58) % 10,0,10,addAndMulti
(48 + 24 + 42) % 10,4,10,addition
(53 * 65 + 8) % 10,3,10,addAndMulti
(45 * 65 + 43) % 10,8,10,addAndMulti
(12 * 19 + 64) % 10,2,10,addAndMulti
(90 + 57 + 14) % 10,1,10,addition
(75 * 61 * 87) % 10,5,10,multiplication
(18 + 7 * 55) % 10,3,10,addAndMulti
(81 * 49 * 82) % 10,8,10,multiplication
(91 * 81 * 25) % 10,5,10,multiplication
(81 * 20 + 89) % 10,9,10,addAndMulti
(75 + 27 * 93) % 10,6,10,addAndMulti
(95 * 4 * 36) % 10,0,10,multiplication
(31 + 46 + 68) % 10,5,10,addition
(69 * 36 * 95) % 10,0,10,multiplication
(97 + 22 + 37) % 10,6,10,addition
(40 * 45 * 79) % 10,0,10,multiplication
(1 + 74 + 33) % 10,8,10,addition
(46 + 61 + 98) % 10,5,10,addition
(50 + 59 + 13) % 10,2,10,addition
(10 + 49 * 31) % 10,9,10,addAndMulti
(60 * 93 * 97) % 10,0,10,multiplication
(53 + 1 * 30) % 10,3,10,addAndMulti
(62 + 19 + 87) % 10,8,10,addition
(45 + 80 * 62) % 10,5,10,addAndMulti
(77 + 70 + 69) % 10,6,10,addition
(65 + 99 * 53) % 10,2,10,addAndMulti
(82 + 96 + 66) % 10,4,10,addition
(15 * 58 * 99) % 10,0,10,multiplication
(63 * 66 * 47) % 10,6,10,multiplication
(38 + 2 * 28) % 10,4,10,addAndMulti
(43 + 65 * 75) % 10,8,10,addAndMulti
(27 + 56 + 0) % 10,3,10,addition
(6 * 77 + 42) % 10,4,10,addAndMulti
(75 + 24 * 79) % 10,1,10,addAndMulti
(31 + 64 + 12) % 10,7,10,addition
(89 + 60 + 63) % 10,2,10,addition
(79 * 93 + 99) % 10,6,10,addAndMulti
(54 + 76 + 13) % 10,3,10,addition
(7 + 49 * 57) % 10,0,10,addAndMulti
(66 + 78 + 26) % 10,0,10,addition
(43 * 84 + 47) % 10,9,10,addAndMulti
(28 + 27 + 12) % 10,7,10,addition
(60 * 94 * 78) % 10,0,10,multiplication
(65 + 86 * 62) % 10,7,10,addAndMulti
(11 * 12 * 82) % 10,4,10,multiplication
(92 + 32 * 76) % 10,4,10,addAndMulti
(22 * 80 * 46) % 10,0,10,multiplication
(4 + 3 + 8) % 10,5,10,addition
(89 + 95 * 77) % 10,4,10,addAndMulti
(24 + 98 * 44) % 10,6,10,addAndMulti
(67 + 77 + 63) % 10,7,10,addition
(21 + 90 * 53) % 10,1,10,addAndMulti
(69 + 99 * 1) % 10,8,10,addAndMulti
(10 * 25 * 52) % 10,0,10,multiplication
(84 + 85 + 43) % 10,2,10,addition
(40 + 54 + 71) % 10,5,10,addition
(23 * 16 * 13) % 10,4,10,multiplication
(67 + 16 + 45) % 10,8,10,addition
(18 + 7 * 23) % 10,9,10,addAndMulti
(22 * 25 + 47) % 10,7,10,addAndMulti
(82 * 71 * 52) % 10,4,10,multiplication
(88 + 47 * 1) % 10,5,10,addAndMulti
(60 + 77 + 57) % 10,4,10,addition
(64 * 94 + 23) % 10,9,10,addAndMulti
(7 + 8 * 96) % 10,5,10,addAndMulti
(64 + 39 * 91) % 10,3,10,addAndMulti
(81 * 33 * 67) % 10,1,10,multiplication
(7 + 3 + 11) % 10,1,10,addition
(83 * 36 * 25) % 10,0,10,multiplication
(21 + 23 + 9) % 10,3,10,addition
(20 + 1 + 13) % 10,4,10,addition
(22 + 12 + 59) % 10,3,10,addition
(50 + 44 * 15) % 10,0,10,addAndMulti
(9 * 83 * 10) % 10,0,10,multiplication
(21 + 26 * 43) % 10,9,10,addAndMulti
(65 * 28 + 73) % 10,3,10,addAndMulti
(86 + 10 + 40) % 10,6,10,addition
(83 + 58 + 15) % 10,6,10,addition
(43 * 29 + 58) % 10,5,10,addAndMulti
(88 + 5 + 54) % 10,7,10,addition
(76 + 54 * 16) % 10,0,10,addAndMulti
(33 + 21 * 83) % 10,6,10,addAndMulti
(62 + 89 + 94) % 10,5,10,addition
(73 + 67 * 0) % 10,3,10,addAndMulti
(29 * 90 * 91) % 10,0,10,multiplication
(83 + 72 * 29) % 10,1,10,addAndMulti
(54 * 88 * 44) % 10,8,10,multiplication
(80 + 33 + 92) % 10,5,10,addition
(20 + 83 * 80) % 10,0,10,addAndMulti
(38 + 79 * 73) % 10,5,10,addAndMulti
(20 + 11 * 13) % 10,3,10,addAndMulti
(11 * 61 * 77) % 10,7,10,multiplication
(54 * 31 + 32) % 10,6,10,addAndMulti
(19 * 1 * 67) % 10,3,10,multiplication
(69 * 24 + 60) % 10,6,10,addAndMulti
(99 * 86 + 79) % 10,3,10,addAndMulti
(13 + 58 * 52) % 10,9,10,addAndMulti
(27 * 38 + 40) % 10,6,10,addAndMulti
(47 * 36 * 18) % 10,6,10,multiplication
(70 * 3 + 21) % 10,1,10,addAndMulti
(72 + 60 + 45) % 10,7,10,addition
(27 + 1 + 93) % 10,1,10,addition
(27 + 55 * 76) % 10,7,10,addAndMulti
(29 * 56 * 86) % 10,4,10,multiplication
(97 + 83 * 23) % 10,6,10,addAndMulti
(35 * 67 + 87) % 10,2,10,addAndMulti
(7 + 77 + 13) % 10,7,10,addition
(35 + 14 * 19) % 10,1,10,addAndMulti
(51 * 3 * 99) % 10,7,10,multiplication
(40 + 35 * 28) % 10,0,10,addAndMulti
(41 + 88 + 49) % 10,8,10,addition
(24 + 69 + 50) % 10,3,10,addition
(6 * 16 + 59) % 10,5,10,addAndMulti
(0 + 93 * 27) % 10,1,10,addAndMulti
(84 * 93 * 47) % 10,4,10,multiplication
(38 + 50 + 74) % 10,2,10,addition
(91 + 56 * 71) % 10,7,10,addAndMulti
(4 + 42 * 82) % 10,8,10,addAndMulti
(94 + 9 * 68) % 10,6,10,addAndMulti
(81 * 12 * 82) % 10,4,10,multiplication
(83 * 88 * 96) % 10,4,10,multiplication
(85 * 86 + 32) % 10,2,10,addAndMulti
(10 + 52 * 2) % 10,4,10,addAndMulti
(61 * 82 + 64) % 10,6,10,addAndMulti
(67 + 76 + 44) % 10,7,10,addition
(57 + 69 * 64) % 10,3,10,addAndMulti
(22 * 65 + 57) % 10,7,10,addAndMulti
(57 * 61 * 16) % 10,2,10,multiplication
(56 + 21 + 79) % 10,6,10,addition
(29 + 25 * 24) % 10,9,10,addAndMulti
(46 * 3 + 98) % 10,6,10,addAndMulti
(49 * 20 * 72) % 10,0,10,multiplication
(47 + 26 * 60) % 10,7,10,addAndMulti
(32 * 87 + 80) % 10,4,10,addAndMulti
(87 * 63 * 42) % 10,2,10,multiplication
(41 + 22 + 79) % 10,2,10,addition
(13 + 98 + 47) % 10,8,10,addition
(58 + 86 * 73) % 10,6,10,addAndMulti
(83 + 56 + 20) % 10,9,10,addition
(81 + 94 * 66) % 10,5,10,addAndMulti
(96 + 24 * 69) % 10,2,10,addAndMulti
(73 * 67 + 45) % 10,6,10,addAndMulti
(72 + 69 * 58) % 10,4,10,addAndMulti
(98 * 70 * 55) % 10,0,10,multiplication
(64 + 27 + 69) % 10,0,10,addition
(36 + 88 + 95) % 10,9,10,addition
(90 * 41 + 96) % 10,6,10,addAndMulti
(25 + 7 + 83) % 10,5,10,addition
(43 + 38 * 17) % 10,9,10,addAndMulti
(49 + 91 + 21) % 10,1,10,addition
(64 + 34 * 41) % 10,8,10,addAndMulti
(27 * 15 + 8) % 10,3,10,addAndMulti
(83 * 31 * 63) % 10,9,10,multiplication
(68 * 26 * 86) % 10,8,10,multiplication
(16 * 71 * 5) % 10,0,10,multiplication
(70 + 59 + 44) % 10,3,10,addition
(85 + 42 * 19) % 10,3,10,addAndMulti
(37 + 78 * 9) % 10,9,10,addAndMulti
(56 + 76 + 43) % 10,5,10,addition
(84 + 25 * 96) % 10,4,10,addAndMulti
(34 + 27 * 57) % 10,3,10,addAndMulti
(22 * 61 + 91) % 10,3,10,addAndMulti
(24 + 23 + 88) % 10,5,10,addition
(41 * 6 + 0) % 10,6,10,addAndMulti
(7 * 23 * 78) % 10,8,10,multiplication
(54 * 19 + 56) % 10,2,10,addAndMulti
(29 * 18 + 29) % 10,1,10,addAndMulti
(0 + 66 * 64) % 10,4,10,addAndMulti
(17 + 76 + 17) % 10,0,10,addition
(6 + 78 + 2) % 10,6,10,addition
(14 * 32 * 95) % 10,0,10,multiplication
(14 * 58 + 9) % 10,1,10,addAndMulti
(38 * 50 * 98) % 10,0,10,multiplication
(91 * 77 + 52) % 10,9,10,addAndMulti
(43 * 18 * 30) % 10,0,10,multiplication
(2 + 28 + 28) % 10,8,10,addition
(63 + 78 * 98) % 10,7,10,addAndMulti
(68 * 91 * 78) % 10,4,10,multiplication
(23 * 75 * 80) % 10,0,10,multiplication
(78 * 38 + 68) % 10,2,10,addAndMulti
(36 * 13 * 35) % 10,0,10,multiplication
(21 + 5 * 41) % 10,6,10,addAndMulti
(2 + 68 * 24) % 10,4,10,addAndMulti
(55 * 87 + 11) % 10,6,10,addAndMulti
(79 + 50 + 99) % 10,8,10,addition
(39 + 92 + 37) % 10,8,10,addition
(4 + 53 * 22) % 10,0,10,addAndMulti
(81 * 8 + 42) % 10,0,10,addAndMulti
(97 * 71 + 7) % 10,4,10,addAndMulti
(69 * 78 + 43) % 10,5,10,addAndMulti
(76 * 78 * 2) % 10,6,10,multiplication
(14 + 98 + 98) % 10,0,10,addition
(99 + 70 + 14) % 10,3,10,addition
(39 * 89 * 60) % 10,0,10,multiplication
(35 + 61 * 9) % 10,4,10,addAndMulti
(47 + 75 * 69) % 10,2,10,addAndMulti
(24 + 94 * 15) % 10,4,10,addAndMulti
(35 * 16 + 26) % 10,6,10,addAndMulti
(95 * 16 + 4) % 10,4,10,addAndMulti
(93 * 10 + 92) % 10,2,10,addAndMulti
(49 * 39 * 3) % 10,3,10,multiplication
(99 + 8 + 23) % 10,0,10,addition
(60 * 14 + 15) % 10,5,10,addAndMulti
(13 + 68 * 76) % 10,1,10,addAndMulti
(21 * 88 * 15) % 10,0,10,multiplication
(25 * 48 * 12) % 10,0,10,multiplication
(27 * 32 * 83) % 10,2,10,multiplication
(18 * 95 * 31) % 10,0,10,multiplication
(89 * 71 * 35) % 10,5,10,multiplication
(32 * 31 + 40) % 10,2,10,addAndMulti
(17 + 96 + 91) % 10,4,10,addition
(93 * 13 + 65) % 10,4,10,addAndMulti
(63 + 65 * 96) % 10,3,10,addAndMulti
(32 * 72 * 11) % 10,4,10,multiplication
(66 + 95 + 56) % 10,7,10,addition
(7 + 95 * 24) % 10,7,10,addAndMulti
(3 * 82 + 24) % 10,0,10,addAndMulti
(38 * 46 + 29) % 10,7,10,addAndMulti
(38 * 65 + 25) % 10,5,10,addAndMulti
(78 + 43 + 7) % 10,8,10,addition
(55 + 1 + 30) % 10,6,10,addition
(7 + 30 + 1) % 10,8,10,addition
(13 * 11 + 88) % 10,1,10,addAndMulti
(47 + 13 + 17) % 10,7,10,addition
(16 * 84 * 98) % 10,2,10,multiplication
(75 * 70 * 51) % 10,0,10,multiplication
(35 + 61 * 51) % 10,6,10,addAndMulti
(17 + 49 * 36) % 10,1,10,addAndMulti
(7 * 32 * 75) % 10,0,10,multiplication
(84 * 43 * 28) % 10,6,10,multiplication
(98 * 62 * 69) % 10,4,10,multiplication
(0 * 87 * 64) % 10,0,10,multiplication
(43 + 55 + 47) % 10,5,10,addition
(43 * 41 * 35) % 10,5,10,multiplication
(52 + 45 * 70) % 10,2,10,addAndMulti
(46 * 6 * 90) % 10,0,10,multiplication
(60 + 19 + 14) % 10,3,10,addition
(78 + 66 + 5) % 10,9,10,addition
(1 * 21 * 89) % 10,9,10,multiplication
(46 + 88 * 13) % 10,0,10,addAndMulti
(74 * 75 + 20) % 10,0,10,addAndMulti
(7 + 89 + 77) % 10,3,10,addition
(31 * 97 + 32) % 10,9,10,addAndMulti
(45 * 29 + 21) % 10,6,10,addAndMulti
(59 + 26 * 40) % 10,9,10,addAndMulti
(12 * 43 + 62) % 10,8,10,addAndMulti
(13 + 72 + 32) % 10,7,10,addition
(6 * 44 * 26) % 10,4,10,multiplication
(65 + 36 * 28) % 10,3,10,addAndMulti
(21 + 75 + 60) % 10,6,10,addition
(64 + 84 + 0) % 10,8,10,addition
(89 * 71 * 50) % 10,0,10,multiplication
(8 + 48 * 74) % 10,0,10,addAndMulti
(25 * 46 * 87) % 10,0,10,multiplication
(0 + 42 + 98) % 10,0,10,addition
(28 + 30 + 68) % 10,6,10,addition
(10 + 55 * 62) % 10,0,10,addAndMulti
(2 * 41 + 12) % 10,4,10,addAndMulti
(44 * 75 + 17) % 10,7,10,addAndMulti
(60 * 14 * 90) % 10,0,10,multiplication
(30 * 16 + 56) % 10,6,10,addAndMulti
(49 + 90 * 26) % 10,9,10,addAndMulti
(21 * 61 * 14) % 10,4,10,multiplication
(99 + 28 * 94) % 10,1,10,addAndMulti
(52 + 52 * 64) % 10,0,10,addAndMulti
(29 + 19 * 37) % 10,2,10,addAndMulti
(7 + 47 * 64) % 10,5,10,addAndMulti
(91 * 26 * 20) % 10,0,10,multiplication
(37 + 77 * 69) % 10,0,10,addAndMulti
(61 + 18 * 44) % 10,3,10,addAndMulti
(27 * 39 * 19) % 10,7,10,multiplication
(35 + 91 + 85) % 10,1,10,addition
(52 * 12 * 43) % 10,2,10,multiplication
(17 + 18 + 40) % 10,5,10,addition
(2 * 4 * 9) % 10,2,10,multiplication
(27 * 23 * 38) % 10,8,10,multiplication
(41 + 39 * 61) % 10,0,10,addAndMulti
(93 + 23 + 85) % 10,1,10,addition
(8 * 22 + 82) % 10,8,10,addAndMulti
(39 * 48 * 47) % 10,4,10,multiplication
(99 * 47 * 67) % 10,1,10,multiplication
(45 + 44 * 1) % 10,9,10,addAndMulti
(54 * 89 * 46) % 10,6,10,multiplication
(4 * 36 + 93) % 10,7,10,addAndMulti
(8 * 3 * 62) % 10,8,10,multiplication
(87 + 27 * 65) % 10,2,10,addAndMulti
(79 + 79 * 2) % 10,7,10,addAndMulti
(96 + 58 + 3) % 10,7,10,addition
(55 * 1 * 84) % 10,0,10,multiplication
(58 + 80 + 33) % 10,1,10,addition
(62 + 26 + 11) % 10,9,10,addition
(7 * 80 + 84) % 10,4,10,addAndMulti
(55 * 79 + 62) % 10,7,10,addAndMulti
(39 + 91 * 61) % 10,0,10,addAndMulti
(55 * 33 * 22) % 10,0,10,multiplication
(58 * 80 * 68) % 10,0,10,multiplication
(7 + 9 * 44) % 10,3,10,addAndMulti
(71 + 69 + 83) % 10,3,10,addition
(60 + 72 * 77) % 10,4,10,addAndMulti
(91 * 10 + 74) % 10,4,10,addAndMulti
(41 * 83 * 61) % 10,3,10,multiplication
(0 * 39 * 54) % 10,0,10,multiplication
(1 + 36 + 24) % 10,1,10,addition
(55 * 92 * 31) % 10,0,10,multiplication
(47 * 10 * 53) % 10,0,10,multiplication
(90 + 26 * 97) % 10,2,10,addAndMulti
(48 * 66 * 84) % 10,2,10,multiplication
(88 * 89 * 14) % 10,8,10,multiplication
(19 * 62 * 65) % 10,0,10,multiplication
(30 + 25 * 39) % 10,5,10,addAndMulti
(24 * 78 + 58) % 10,0,10,addAndMulti
(63 * 73 + 78) % 10,7,10,addAndMulti
(99 + 71 * 34) % 10,3,10,addAndMulti
(94 * 73 + 59) % 10,1,10,addAndMulti
(5 + 90 * 67) % 10,5,10,addAndMulti
(45 + 99 + 66) % 10,0,10,addition
(36 * 73 * 26) % 10,8,10,multiplication
(67 * 45 * 23) % 10,5,10,multiplication
(69 + 74 + 13) % 10,6,10,addition
(2 * 84 * 10) % 10,0,10,multiplication
(7 * 87 * 72) % 10,8,10,multiplication
(21 * 23 * 34) % 10,2,10,multiplication
(7 + 54 * 80) % 10,7,10,addAndMulti
(32 * 77 + 1) % 10,5,10,addAndMulti
(12 * 99 + 15) % 10,3,10,addAndMulti
(89 + 79 + 36) % 10,4,10,addition
(19 + 9 * 44) % 10,5,10,addAndMulti
(16 * 32 + 74) % 10,6,10,addAndMulti
(51 * 94 * 76) % 10,4,10,multiplication
(58 + 65 * 99) % 10,3,10,addAndMulti
(46 + 52 + 30) % 10,8,10,addition
(15 * 57 + 75) % 10,0,10,addAndMulti
(63 + 77 * 52) % 10,7,10,addAndMulti
(0 + 1 * 60) % 10,0,10,addAndMulti
(92 + 95 * 29) % 10,7,10,addAndMulti
(46 + 17 * 52) % 10,0,10,addAndMulti
(26 * 98 * 38) % 10,4,10,multiplication
(35 * 10 + 35) % 10,5,10,addAndMulti
(4 * 48 * 39) % 10,8,10,multiplication
(79 * 85 + 56) % 10,1,10,addAndMulti
(22 + 73 * 42) % 10,8,10,addAndMulti
(37 + 8 + 59) % 10,4,10,addition
(53 + 68 * 90) % 10,3,10,addAndMulti
(40 * 30 * 19) % 10,0,10,multiplication
(17 + 37 + 33) % 10,7,10,addition
(9 + 37 + 34) % 10,0,10,addition
(16 + 80 + 42) % 10,8,10,addition
(42 * 11 + 8) % 10,0,10,addAndMulti
(17 * 53 * 44) % 10,4,10,multiplication
(65 * 18 * 3) % 10,0,10,multiplication
(92 * 86 * 92) % 10,4,10,multiplication
(42 * 55 * 81) % 10,0,10,multiplication
(12 * 97 + 51) % 10,5,10,addAndMulti
(36 + 44 * 17) % 10,4,10,addAndMulti
(74 + 88 * 36) % 10,2,10,addAndMulti
(12 * 75 + 34) % 10,4,10,addAndMulti
(14 * 34 + 30) % 10,6,10,addAndMulti
(72 * 94 * 44) % 10,2,10,multiplication
(74 + 24 * 82) % 10,2,10,addAndMulti
(58 + 92 * 6) % 10,0,10,addAndMulti
(36 * 63 * 95) % 10,0,10,multiplication
(33 + 3 * 12) % 10,9,10,addAndMulti
(28 + 57 * 64) % 10,6,10,addAndMulti
(30 * 10 + 87) % 10,7,10,addAndMulti
(97 * 46 + 74) % 10,6,10,addAndMulti
(59 + 84 + 88) % 10,1,10,addition
(81 * 43 + 88) % 10,1,10,addAndMulti
(23 * 38 + 90) % 10,4,10,addAndMulti
(36 * 68 * 50) % 10,0,10,multiplication
(74 + 63 + 87) % 10,4,10,addition
(46 * 35 + 62) % 10,2,10,addAndMulti
(27 * 40 * 91) % 10,0,10,multiplication
(38 * 11 + 88) % 10,6,10,addAndMulti
(48 + 86 * 42) % 10,0,10,addAndMulti
(39 + 91 * 89) % 10,8,10,addAndMulti
(21 + 61 * 94) % 10,5,10,addAndMulti
(14 * 1 + 91) % 10,5,10,addAndMulti
(78 * 31 + 82) % 10,0,10,addAndMulti
(76 * 50 * 87) % 10,0,10,multiplication
(42 * 80 + 25) % 10,5,10,addAndMulti
(96 * 38 + 48) % 10,6,10,addAndMulti
(29 * 34 + 28) % 10,4,10,addAndMulti
(97 + 52 * 29) % 10,5,10,addAndMulti
(27 * 45 * 53) % 10,5,10,multiplication
(79 * 39 + 45) % 10,6,10,addAndMulti
(19 + 90 * 58) % 10,9,10,addAndMulti
(17 + 78 + 69) % 10,4,10,addition
(80 + 42 + 94) % 10,6,10,addition
